order_id,lat,lon,created_at,weight_kg,priority
ORD-01149,10.76018,106.713562,2025-02-16T14:45:00,0.75,express
ORD-01150,10.761654,106.683271,2025-03-24T22:24:00,7.55,normal
ORD-01151,10.759919,106.686866,2025-06-02T21:31:00,4.22,express
ORD-01152,10.793126,106.687964,2025-03-24T04:35:00,3.43,express
ORD-01153,10.75907,106.701441,2025-01-05T22:35:00,7.72,normal
ORD-01154,10.767114,106.698524,2025-02-02T23:36:00,3.43,normal
ORD-01155,10.789312,106.696516,2025-02-07T01:34:00,7.89,normal
ORD-01156,10.777889,106.693679,2025-05-24T04:02:00,0.31,express
ORD-01157,10.793561,106.700967,2025-06-17T19:00:00,0.76,express
ORD-01158,10.768112,106.687283,2025-06-25T02:22:00,6.79,normal
ORD-01159,10.779651,106.696882,2025-01-12T19:47:00,4.41,normal
ORD-01160,10.769124,106.692626,2025-02-01T18:46:00,4.58,express
ORD-01161,10.790496,106.685801,2025-05-11T00:56:00,5.55,express
ORD-01162,10.781501,106.714247,2025-04-26T22:15:00,5.4,express
ORD-01163,10.77064,106.695013,2025-06-04T00:01:00,7.34,normal
ORD-01164,10.781918,106.678076,2025-05-02T14:57:00,0.37,normal
ORD-01165,10.773287,106.711125,2025-07-01T05:48:00,3.32,normal
ORD-01166,10.78713,106.702017,2025-01-20T14:57:00,6.71,express
ORD-01167,10.782873,106.691061,2025-04-08T01:24:00,1.66,normal
ORD-01168,10.762616,106.691708,2025-02-20T04:00:00,2.01,normal
ORD-01169,10.786062,106.703181,2025-04-02T20:05:00,6.59,express
ORD-01170,10.787911,106.686182,2025-05-08T01:02:00,2.46,normal
ORD-01171,10.758264,106.714418,2025-06-14T02:07:00,7.0,express
ORD-01172,10.764308,106.685169,2025-05-25T19:04:00,4.83,normal
ORD-01173,10.762715,106.712542,2025-03-01T06:46:00,6.32,normal
ORD-01174,10.789364,106.678855,2025-06-27T22:43:00,4.61,express
ORD-01175,10.758072,106.693803,2025-06-22T15:54:00,7.53,express
ORD-01176,10.789241,106.693054,2025-02-02T06:29:00,4.12,normal
ORD-01177,10.790701,106.686308,2025-03-14T03:34:00,3.76,normal
ORD-01178,10.772499,106.690384,2025-05-27T14:47:00,2.04,express
ORD-01179,10.793438,106.711929,2025-02-20T19:21:00,2.69,normal
ORD-01180,10.759031,106.693982,2025-01-08T00:53:00,2.23,normal
ORD-01181,10.775522,106.713476,2025-01-15T00:33:00,6.41,normal
ORD-01182,10.786703,106.700924,2025-01-26T04:37:00,1.26,normal
ORD-01183,10.791918,106.691964,2025-06-27T16:50:00,1.28,express
ORD-01184,10.760027,106.700597,2025-04-21T16:06:00,5.52,normal
ORD-01185,10.768912,106.692114,2025-01-26T03:14:00,6.96,normal
ORD-01186,10.774776,106.695176,2025-04-20T17:21:00,5.31,normal
ORD-01187,10.774801,106.690143,2025-02-19T17:06:00,0.39,normal
ORD-01188,10.779937,106.709109,2025-05-27T18:40:00,4.22,express
ORD-01189,10.773577,106.704811,2025-04-24T19:15:00,1.36,normal
ORD-01190,10.760238,106.689532,2025-04-23T06:41:00,6.11,express
ORD-01191,10.779596,106.698022,2025-02-07T18:30:00,2.68,express
ORD-01192,10.768769,106.7139,2025-05-13T18:03:00,2.13,normal
ORD-01193,10.773616,106.68523,2025-02-21T20:50:00,0.83,normal
ORD-01194,10.782711,106.703707,2025-05-01T00:54:00,4.75,express
ORD-01195,10.780796,106.693492,2025-02-11T17:29:00,7.05,normal
ORD-01196,10.776349,106.712038,2025-06-13T21:44:00,2.07,normal
ORD-01197,10.766844,106.70518,2025-03-27T02:13:00,3.38,normal
ORD-01198,10.771424,106.680728,2025-01-08T17:09:00,2.54,normal
ORD-01199,10.781359,106.71177,2025-04-03T15:01:00,1.83,express
ORD-01200,10.764443,106.710759,2025-02-15T00:54:00,4.57,normal
